Times,TimeBnds,TimeBndsNeg,Fluxes,FluxErrs,FluxErrsNeg
62039.413,67.834,-57.533,3.28089813927574e-07,7.34290086232263e-08,-7.34290086232263e-08
62146.733,28.211,-39.487,6.40554622028342e-07,1.43232307632226e-07,-1.43232307632226e-07
62211.295,41.375,-36.352,5.03818125243534e-07,1.1275831602174e-07,-1.1275831602174e-07
62296.168,41.752,-43.497,3.98084183728817e-07,8.90942617918682e-08,-8.90942617918682e-08
62402.308,65.988,-64.388,4.65958815641777e-07,7.56242206903916e-08,-7.56242206903916e-08
136617.211,67.453,-67.943,2.72160357122048e-07,6.16968314501187e-08,-6.16968314501187e-08
136760.003,52.533,-75.34,2.54750660584235e-07,5.7466940458177e-08,-5.7466940458177e-08
136863.054,59.804,-50.518,2.34229979012101e-07,5.25286638944797e-08,-5.25286638944797e-08
136998.320,95.037,-75.461,8.14786260866124e-08,2.15689858534304e-08,-2.15689858534304e-08
137197.521,116.480,-104.164,7.39707379986431e-08,1.67192020008238e-08,-1.67192020008238e-08
137406.884,100.181,-92.883,7.55500497134919e-08,1.70929731137938e-08,-1.70929731137938e-08
137589.171,90.899,-82.106,7.9925742635698e-08,1.80297366490539e-08,-1.80297366490539e-08
137724.950,40.370,-44.879,1.58706176691744e-07,3.56263764847688e-08,-3.56263764847688e-08
137837.901,52.784,-72.582,1.06026243817641e-07,2.3800782787206e-08,-2.3800782787206e-08
138035.349,70.967,-144.663,4.38617097952839e-08,1.14287745544967e-08,-1.14287745544967e-08
138201.082,95.791,-94.766,6.45698290204053e-08,1.45800351738515e-08,-1.45800351738515e-08
138401.047,51.280,-104.174,7.2197952752553e-08,1.63024901267372e-08,-1.63024901267372e-08
138569.533,88.395,-117.206,5.00783116102497e-08,1.13636096719922e-08,-1.13636096719922e-08
138781.154,119.986,-123.225,3.84986885228986e-08,8.70165076247829e-09,-8.70165076247829e-09
139017.950,118.851,-116.811,4.20907270335166e-08,9.34945976829867e-09,-9.34945976829867e-09
142414.222,47.393,-105.553,7.82900265524365e-08,1.78473495044109e-08,-1.78473495044109e-08
142530.323,59.166,-68.707,1.02385207066821e-07,2.25890580486406e-08,-2.25890580486406e-08
142715.348,59.683,-125.859,7.20703704951631e-08,1.63024162440468e-08,-1.63024162440468e-08
142869.209,91.365,-94.177,5.65192164258114e-08,1.48582968069208e-08,-1.48582968069208e-08
143057.346,81.248,-96.773,6.21728946086203e-08,1.41044998805241e-08,-1.41044998805241e-08
143247.776,88.897,-109.182,4.18482134944257e-08,9.5121078226259e-09,-9.5121078226259e-09
143406.995,85.132,-70.323,4.24331042911969e-08,9.61702601003849e-09,-9.61702601003849e-09
143623.300,89.457,-131.173,4.04753217730776e-08,7.74429277412465e-09,-7.74429277412465e-09
228896.263,72.301,-125.777,3.18528854951975e-08,8.30382735210958e-09,-8.30382735210958e-09
229153.615,133.378,-185.052,2.09386348721553e-08,5.31813425573031e-09,-5.31813425573031e-09
229364.460,140.670,-77.467,3.99052933472678e-08,9.03109859741739e-09,-9.03109859741739e-09
229716.142,147.535,-211.012,1.96324249645226e-08,5.14287508669859e-09,-5.14287508669859e-09
230000.944,93.406,-137.267,3.5007445007474e-08,8.79128802239683e-09,-8.79128802239683e-09
230236.167,166.585,-141.816,2.56190221996973e-08,6.70568883403899e-09,-6.70568883403899e-09
230539.059,109.411,-136.307,3.4031671378668e-08,8.88612667875318e-09,-8.88612667875318e-09
230827.391,172.105,-178.921,2.37557647538841e-08,6.26864731800791e-09,-6.26864731800791e-09
231179.582,185.959,-180.086,3.2466714948705e-08,7.14996527134766e-09,-7.14996527134766e-09
247027.923,167.762,-145.653,3.61718954196876e-08,9.52790362121242e-09,-9.52790362121242e-09
247341.518,97.378,-145.833,4.74199598391384e-08,1.23907642291353e-08,-1.23907642291353e-08
247575.026,179.794,-136.129,3.63987948485319e-08,9.64601655541169e-09,-9.64601655541169e-09
247870.230,107.742,-115.41,5.21684297677663e-08,1.36179059187649e-08,-1.36179059187649e-08
248117.957,103.226,-139.985,4.73961156259925e-08,1.23721568681645e-08,-1.23721568681645e-08
248354.478,207.683,-133.295,3.30840668376486e-08,8.72334376691631e-09,-8.72334376691631e-09
263895.604,149.200,-179.259,3.03627041115035e-08,7.91722914639722e-09,-7.91722914639722e-09
264425.273,276.441,-380.468,2.3108246315352e-08,4.8791455737688e-09,-4.8791455737688e-09
269887.473,165.766,-257.972,2.22060224050656e-08,5.80502327170031e-09,-5.80502327170031e-09
270262.449,199.475,-209.21,3.03388592197845e-08,6.91749342194302e-09,-6.91749342194302e-09
275486.851,231.461,-217.35,2.03517281777584e-08,5.32151754653061e-09,-5.32151754653061e-09
275926.937,295.339,-208.625,2.1889201856544e-08,5.23895878225778e-09,-5.23895878225778e-09
333126.980,332.464,-306.905,1.82737353630415e-08,4.84108702970698e-09,-4.84108702970698e-09
333668.919,154.077,-209.475,4.164524953044e-08,9.67030364785453e-09,-9.67030364785453e-09
361995.774,386.791,-463.184,2.62050707244436e-08,6.07697742402373e-09,-6.07697742402373e-09
370230.251,3851.719,-2275.459,2.15754065108772e-08,3.72620710603056e-09,-3.72620710603056e-09
397290.378,542.694,-535.445,1.30393200694474e-08,3.70536154806863e-09,-3.70536154806863e-09
416638.299,2889.389,-1553.543,2.50116367470358e-08,6.61643083445897e-09,-6.61643083445897e-09
420018.903,862.724,-491.215,2.09652938093796e-08,5.59481080282337e-09,-5.59481080282337e-09
425613.480,669.246,-674.667,1.48618486160283e-08,3.23654705188537e-09,-3.23654705188537e-09
