Times,Freqs,Fluxes,FluxErrs
1.702503E+04,2.000000E+18,1.328856E-03,2.992563E-04
1.710613E+04,2.000000E+18,1.026477E-03,2.302245E-04
1.720617E+04,2.000000E+18,7.812694E-04,1.755876E-04
1.729643E+04,2.000000E+18,5.144085E-04,1.159780E-04
1.740687E+04,2.000000E+18,6.797615E-04,1.537063E-04
1.750847E+04,2.000000E+18,6.284079E-04,1.375266E-04
1.759932E+04,2.000000E+18,4.139180E-04,9.067309E-05
1.772393E+04,2.000000E+18,5.515041E-04,1.241978E-04
1.781616E+04,2.000000E+18,5.401927E-04,1.185637E-04
1.791057E+04,2.000000E+18,2.179791E-04,4.923874E-05
1.801867E+04,2.000000E+18,1.916486E-04,4.311513E-05
1.810583E+04,2.000000E+18,2.064779E-04,4.540648E-05
1.818617E+04,2.000000E+18,2.565563E-04,5.754206E-05
1.828166E+04,2.000000E+18,2.002014E-04,4.398359E-05
1.839313E+04,2.000000E+18,4.870497E-04,1.101308E-04
1.847644E+04,2.000000E+18,1.034726E-03,2.266676E-04
1.854459E+04,2.000000E+18,5.575642E-04,1.223765E-04
1.864462E+04,2.000000E+18,5.392942E-04,1.216956E-04
1.872723E+04,2.000000E+18,5.811647E-04,1.307444E-04
1.880422E+04,2.000000E+18,1.025913E-03,2.315047E-04
1.889535E+04,2.000000E+18,1.039462E-03,2.333733E-04
1.896794E+04,2.000000E+18,1.506887E-03,3.396939E-04
1.905695E+04,2.000000E+18,1.018223E-03,2.302386E-04
2.240853E+04,2.000000E+18,3.423664E-04,7.702043E-05
2.251221E+04,2.000000E+18,3.818317E-04,8.563870E-05
2.265269E+04,2.000000E+18,2.074048E-04,4.708774E-05
2.286995E+04,2.000000E+18,2.894179E-04,6.537356E-05
2.301063E+04,2.000000E+18,1.822884E-04,4.096797E-05
2.313513E+04,2.000000E+18,1.273267E-04,2.855930E-05
2.325737E+04,2.000000E+18,1.809283E-04,4.057929E-05
2.339263E+04,2.000000E+18,3.103822E-04,6.989587E-05
2.350997E+04,2.000000E+18,3.546824E-04,8.068946E-05
2.368032E+04,2.000000E+18,2.808363E-04,6.211678E-05
2.379231E+04,2.000000E+18,1.561546E-04,3.513418E-05
2.388771E+04,2.000000E+18,2.312327E-04,5.229722E-05
2.399039E+04,2.000000E+18,4.720216E-04,1.065340E-04
2.406549E+04,2.000000E+18,7.136516E-04,1.600716E-04
2.414421E+04,2.000000E+18,4.672131E-04,1.052301E-04
2.422521E+04,2.000000E+18,6.927842E-04,1.555516E-04
2.429904E+04,2.000000E+18,4.639555E-04,1.041725E-04
2.436788E+04,2.000000E+18,3.150106E-04,7.102326E-05
2.443994E+04,2.000000E+18,1.861805E-04,4.078784E-05
2.456191E+04,2.000000E+18,2.627881E-04,5.929954E-05
2.470346E+04,2.000000E+18,3.870252E-04,8.725986E-05
2.482096E+04,2.000000E+18,7.710410E-04,1.335257E-04
2.820756E+04,2.000000E+18,2.375112E-04,5.361063E-05
2.833280E+04,2.000000E+18,2.355008E-04,5.287944E-05
2.848373E+04,2.000000E+18,1.617752E-04,3.666950E-05
2.863880E+04,2.000000E+18,1.250035E-04,2.806834E-05
2.878224E+04,2.000000E+18,1.721929E-04,3.882635E-05
2.893624E+04,2.000000E+18,2.136391E-04,4.713311E-05
2.905453E+04,2.000000E+18,2.659505E-04,5.996701E-05
2.921211E+04,2.000000E+18,1.423814E-04,3.153845E-05
2.938672E+04,2.000000E+18,2.249133E-04,4.917749E-05
2.952386E+04,2.000000E+18,2.046579E-04,3.836150E-05
8.042212E+04,2.000000E+18,6.872381E-05,1.793025E-05
8.081279E+04,2.000000E+18,4.837513E-05,1.260655E-05
8.142255E+04,2.000000E+18,5.266348E-05,1.158263E-05
8.224698E+04,2.000000E+18,3.441425E-05,8.335489E-06
8.609366E+04,2.000000E+18,6.895338E-05,1.797638E-05
8.637713E+04,2.000000E+18,4.749242E-05,1.238143E-05
8.690665E+04,2.000000E+18,2.090198E-05,5.016407E-06
3.543790E+05,2.000000E+18,6.483343E-06,1.616990E-06
4.205477E+05,2.000000E+18,3.765714E-06,7.945390E-07
5.160488E+05,2.000000E+18,2.238280E-06,5.625911E-07
6.061851E+05,2.000000E+18,1.581594E-06,4.720392E-07
