Times,TimeBnds,TimeBndsNeg,Fluxes,FluxErrs,FluxErrsNeg
35782.744,43.291,-54.494,1.6408842277341e-07,3.6164031860797e-08,-3.6164031860797e-08
35867.898,48.401,-41.862,1.99017269227156e-07,4.48112868003568e-08,-4.48112868003568e-08
35973.456,40.628,-57.158,2.21473409419396e-07,4.95800592201665e-08,-4.95800592201665e-08
36044.543,29.716,-30.459,4.23066011600556e-07,9.47095294011247e-08,-9.47095294011247e-08
36131.162,53.419,-56.902,2.74622549089236e-07,6.24137539626987e-08,-6.24137539626987e-08
36283.336,119.380,-98.755,4.19418760757671e-07,7.25577834333496e-08,-7.25577834333496e-08
40796.198,41.130,-51.641,1.21126086652895e-07,2.71161276350981e-08,-2.71161276350981e-08
40880.194,47.397,-42.867,1.19355084825123e-07,2.67819596155344e-08,-2.67819596155344e-08
40979.109,38.745,-51.518,1.05838874869156e-07,2.38603495086121e-08,-2.38603495086121e-08
41073.004,55.172,-55.15,7.70279192674047e-08,1.73448858162944e-08,-1.73448858162944e-08
41163.023,37.865,-34.847,1.23152763165705e-07,2.76987121803358e-08,-2.76987121803358e-08
41242.878,38.244,-41.99,1.43577995506553e-07,3.22926152984169e-08,-3.22926152984169e-08
41343.164,48.279,-62.042,1.42515469060299e-07,3.22041811002981e-08,-3.22041811002981e-08
41445.204,61.577,-53.76,1.31444968935055e-07,2.95983213680936e-08,-2.95983213680936e-08
41563.903,40.663,-57.123,1.43928467121916e-07,3.16176872706434e-08,-3.16176872706434e-08
41648.934,53.417,-44.369,1.38557263481403e-07,3.12363949098382e-08,-3.12363949098382e-08
41765.398,59.811,-63.047,2.06887162620763e-07,4.67436098952569e-08,-4.67436098952569e-08
41887.623,60.444,-62.414,2.72679100420108e-07,6.12518571889015e-08,-6.12518571889015e-08
42057.719,103.468,-109.651,2.4016743372351e-07,4.58346640768251e-08,-4.58346640768251e-08
46581.006,59.322,-78.58,2.08897893991928e-07,4.72081054741881e-08,-4.72081054741881e-08
46693.844,66.836,-53.516,2.18745330959717e-07,4.90852550860876e-08,-4.90852550860876e-08
