Times,TimeBnds,TimeBndsNeg,Fluxes,FluxErrs,FluxErrsNeg
10357.466,54.540,-38.231,8.23742705923217e-08,1.80536952761671e-08,-1.80536952761671e-08
10450.387,39.346,-38.381,1.44457100013034e-07,3.09261477809009e-08,-3.09261477809009e-08
10543.970,48.563,-54.237,1.43058768781585e-07,3.22454004359847e-08,-3.22454004359847e-08
10636.501,28.744,-43.968,3.11215868578832e-07,6.6904356911477e-08,-6.6904356911477e-08
10702.708,42.772,-37.463,2.41062312704949e-07,5.43353604129737e-08,-5.43353604129737e-08
10777.045,46.162,-31.565,2.19708450197045e-07,4.92963487776917e-08,-4.92963487776917e-08
10870.808,52.692,-47.601,1.52334625347926e-07,3.42577013067926e-08,-3.42577013067926e-08
10977.617,33.640,-54.116,1.8957593088434e-07,4.15939275921635e-08,-4.15939275921635e-08
11049.454,52.067,-38.197,1.82809956764097e-07,4.11581589937231e-08,-4.11581589937231e-08
11160.146,49.189,-58.626,1.81326172167808e-07,3.9783895891477e-08,-3.9783895891477e-08
11244.419,35.122,-35.084,3.49178150594076e-07,7.84351640005989e-08,-7.84351640005989e-08
11334.418,40.401,-54.877,3.39015410806976e-07,7.61523000424586e-08,-7.61523000424586e-08
11436.351,31.240,-61.532,3.10951950785117e-07,6.99282716292267e-08,-6.99282716292267e-08
11512.504,45.350,-44.913,2.48510784183665e-07,5.50637066175066e-08,-5.50637066175066e-08
11606.098,34.498,-48.244,1.92869322033847e-07,4.33238248668038e-08,-4.33238248668038e-08
11670.668,30.104,-30.072,2.53646505945231e-07,5.70411779639518e-08,-5.70411779639518e-08
11747.000,54.065,-46.228,1.48407697768001e-07,3.33745949041871e-08,-3.33745949041871e-08
11845.030,46.299,-43.965,1.57909642313875e-07,3.55114412617477e-08,-3.55114412617477e-08
11950.451,46.185,-59.122,2.26438259255882e-07,5.12150778719353e-08,-5.12150778719353e-08
12048.371,46.051,-51.735,4.01237262784467e-07,9.0750568083202e-08,-9.0750568083202e-08
12121.865,32.733,-27.443,9.55268149141946e-07,2.14579853901423e-07,-2.14579853901423e-07
12205.459,34.362,-50.861,8.46953463568391e-07,1.74203343237315e-07,-1.74203343237315e-07
15648.389,29.221,-40.984,3.03861382890028e-07,6.81854646854183e-08,-6.81854646854183e-08
15709.688,35.620,-32.077,3.18475361595617e-07,7.18029017402329e-08,-7.18029017402329e-08
15820.535,57.662,-75.226,1.12305302433957e-07,2.48400601304002e-08,-2.48400601304002e-08
15937.075,56.459,-58.878,8.11539483931462e-08,1.83838072258469e-08,-1.83838072258469e-08
16056.049,52.822,-62.515,5.26775227258641e-08,1.18206568105378e-08,-1.18206568105378e-08
16167.634,49.051,-58.764,6.19743544634767e-08,1.39561266113685e-08,-1.39561266113685e-08
16301.846,85.337,-85.161,5.59459379917535e-08,1.27797263049985e-08,-1.27797263049985e-08
16427.817,37.094,-40.633,1.81179887620436e-07,3.99382902558197e-08,-3.99382902558197e-08
16525.057,42.654,-60.147,1.63140800534317e-07,3.678145120293e-08,-3.678145120293e-08
16605.058,30.351,-37.347,2.5307578943253e-07,5.67225624456792e-08,-5.67225624456792e-08
16680.276,35.368,-44.867,2.15855875170781e-07,4.84373250425318e-08,-4.84373250425318e-08
16750.555,32.786,-34.912,2.59114699620533e-07,5.67336229039879e-08,-5.67336229039879e-08
16841.859,41.776,-58.517,1.34416223333946e-07,3.03771160626572e-08,-3.03771160626572e-08
16958.823,37.641,-75.189,9.15321817565307e-08,2.07594547852193e-08,-2.07594547852193e-08
17042.325,44.403,-45.861,9.69600262476492e-08,2.19122799086116e-08,-2.19122799086116e-08
17124.701,39.754,-37.973,1.3185202981079e-07,2.96569677015932e-08,-2.96569677015932e-08
17207.694,44.517,-43.239,1.36296447604107e-07,3.0512611444199e-08,-3.0512611444199e-08
17317.131,35.374,-64.919,1.45301229598619e-07,3.28370531035258e-08,-3.28370531035258e-08
17402.623,45.160,-50.119,2.09990621377675e-07,4.72323984068208e-08,-4.72323984068208e-08
17489.258,43.774,-41.475,3.35373395648427e-07,7.55233795770061e-08,-7.55233795770061e-08
17586.078,54.769,-53.046,3.59992537941232e-07,7.91760754805575e-08,-7.91760754805575e-08
17668.242,27.766,-27.395,5.20791594886333e-07,1.14156239549072e-07,-1.14156239549072e-07
17770.756,55.633,-74.748,1.50846431860242e-07,3.31023232656119e-08,-3.31023232656119e-08
17861.727,49.912,-35.337,1.68828108337194e-07,3.79291255102281e-08,-3.79291255102281e-08
17971.438,50.498,-59.799,1.68934903858969e-07,3.40748070172317e-08,-3.40748070172317e-08
21456.687,59.835,-63.024,1.91299894596081e-07,4.31773255240193e-08,-4.31773255240193e-08
21571.789,40.011,-55.268,1.2832575120979e-07,2.89003330363176e-08,-2.89003330363176e-08
21636.867,35.109,-25.067,1.50497441744136e-07,3.38127906601829e-08,-3.38127906601829e-08
21718.579,51.182,-46.603,6.5549316208141e-08,1.44675762226033e-08,-1.44675762226033e-08
21827.034,38.007,-57.272,3.88028445394015e-08,8.75976042785596e-09,-8.75976042785596e-09
21907.398,50.413,-42.358,4.70786353266506e-08,1.06153021247562e-08,-1.06153021247562e-08
22022.350,43.276,-64.539,5.29383359251023e-08,1.19795601671552e-08,-1.19795601671552e-08
22115.986,82.528,-50.36,5.39127752278047e-08,1.21562666622702e-08,-1.21562666622702e-08
22282.718,66.236,-84.203,6.10966168187514e-08,1.38257177895423e-08,-1.38257177895423e-08
22396.070,58.192,-47.116,9.07852243210652e-08,2.04213890936898e-08,-2.04213890936898e-08
22531.712,52.931,-77.45,7.60713286626517e-08,1.71320803634726e-08,-1.71320803634726e-08
22654.303,70.750,-69.66,6.96766189357731e-08,1.57295302857828e-08,-1.57295302857828e-08
22833.186,67.380,-108.133,4.91007436750417e-08,1.11378954081536e-08,-1.11378954081536e-08
22972.981,67.995,-72.416,5.61285395962085e-08,1.28091525630078e-08,-1.28091525630078e-08
23136.819,99.729,-95.843,3.62976384769941e-08,8.29356418728083e-09,-8.29356418728083e-09
23328.512,83.549,-91.964,3.66010292690979e-08,8.32252357689896e-09,-8.32252357689896e-09
23484.242,50.677,-72.182,5.27244639009323e-08,1.18741110591515e-08,-1.18741110591515e-08
23692.057,113.630,-157.137,3.84362970788307e-08,6.85566974204073e-09,-6.85566974204073e-09
27535.085,454.289,-370.62,6.28854452110851e-09,1.67796240442843e-09,-1.67796240442843e-09
28414.142,284.804,-424.769,7.40200531679857e-09,1.95995046946528e-09,-1.95995046946528e-09
29190.349,396.167,-491.402,6.7612095547836e-09,1.68325057446957e-09,-1.68325057446957e-09
34280.847,1088.677,-1333.375,4.20271059969187e-09,8.50931606434185e-10,-8.50931606434185e-10
39304.966,1049.673,-576.908,7.70943075730869e-09,2.06935440653059e-09,-2.06935440653059e-09
40863.220,289.619,-332.191,9.94371515900989e-09,2.62984084608366e-09,-2.62984084608366e-09
44792.155,483.982,-280.745,1.18444864935467e-08,2.64969389707372e-09,-2.64969389707372e-09
78949.991,2544.114,-3954.079,7.80228561611e-09,1.98083052043304e-09,-1.98083052043304e-09
89817.770,3078.318,-3298.658,6.13230572297016e-09,1.65580931189562e-09,-1.65580931189562e-09
109118.749,7213.778,-11019.83,2.87779447327799e-09,7.06939199628521e-10,-7.06939199628521e-10
121536.225,12037.663,-1829.187,4.09846080029814e-09,8.56670657851756e-10,-8.56670657851756e-10
168090.755,5922.964,-6514.848,2.89548567182146e-09,6.66764148425568e-10,-6.66764148425568e-10
188026.782,3326.935,-9286.617,1.57599261734249e-09,4.25683362195333e-10,-4.25683362195333e-10
202092.183,6663.348,-6013.089,2.37235930177308e-09,4.96019943886978e-10,-4.96019943886978e-10
239613.860,7841.927,-4166.822,2.10055504303917e-09,5.33856019266838e-10,-5.33856019266838e-10
266225.846,23469.289,-13437.946,1.33494102865777e-09,3.62843527535197e-10,-3.62843527535197e-10
346650.577,39283.224,-52171.755,1.19344771673315e-09,3.42357461445466e-10,-3.42357461445466e-10
427046.190,51708.405,-35504.752,1.04380927630908e-09,3.09808916476187e-10,-3.09808916476187e-10
496671.253,18564.287,-12582.051,1.54356829698914e-09,4.38178487575982e-10,-4.38178487575982e-10
586355.470,26439.327,-65798.683,5.64091062470264e-10,1.69968150510594e-10,-1.69968150510594e-10
649601.123,20974.859,-32553.376,6.67360176195047e-10,1.98018278069457e-10,-1.98018278069457e-10
690751.429,14623.875,-15869.118,8.98037569564211e-10,2.73707013722375e-10,-2.73707013722375e-10
737562.248,31413.571,-28000.407,1.36448352551638e-09,3.72956394188413e-10,-3.72956394188413e-10
793885.357,50270.289,-20824.359,9.75810691780195e-10,3.02876318711223e-10,-3.02876318711223e-10
866060.248,36594.132,-17758.406,9.04324013800781e-10,2.82018012252251e-10,-2.82018012252251e-10
948863.309,34732.559,-36941.261,5.76352201005224e-10,1.66420448714588e-10,-1.66420448714588e-10
1063293.003,41083.334,-70450.098,2.58026307203229e-10,7.86953011770665e-11,-7.86953011770665e-11
1162021.377,58273.396,-53410.995,1.6671226974038e-10,5.18538723934794e-11,-5.18538723934794e-11
1276911.505,36263.330,-52033.271,1.46421975026165e-10,4.59277911134171e-11,-4.59277911134171e-11
1425226.606,55466.798,-107279.18,2.87985700709812e-10,8.03407650868898e-11,-8.03407650868898e-11
1704360.081,278893.789,-161315.155,1.33239085497001e-10,4.69177762417185e-11,-4.69177762417185e-11
2038587.690,94860.748,-51015.193,1.61848142259814e-10,5.67798956874378e-11,-5.67798956874378e-11
2193518.334,111985.348,-55721.707,9.53242814243262e-11,3.78807849635845e-11,-3.78807849635845e-11
