Times,Freqs,Fluxes,FluxErrs
1.601516E+04,2.000000E+18,2.594262E-03,5.852353E-04
1.605435E+04,2.000000E+18,4.106281E-03,6.877366E-04
2.004065E+04,2.000000E+18,1.759360E-03,3.876987E-04
2.008247E+04,2.000000E+18,2.115439E-03,4.800369E-04
2.012334E+04,2.000000E+18,2.311343E-03,5.229417E-04
2.016722E+04,2.000000E+18,1.632906E-03,3.689002E-04
2.020481E+04,2.000000E+18,4.324671E-03,9.269460E-04
2.023517E+04,2.000000E+18,3.930359E-03,8.879326E-04
2.026839E+04,2.000000E+18,3.565015E-03,8.030257E-04
2.030559E+04,2.000000E+18,2.433775E-03,5.385840E-04
2.035155E+04,2.000000E+18,1.347023E-03,2.964184E-04
2.040228E+04,2.000000E+18,1.565693E-03,3.558153E-04
2.043814E+04,2.000000E+18,2.331538E-03,5.259568E-04
2.047249E+04,2.000000E+18,2.999420E-03,6.716718E-04
2.050809E+04,2.000000E+18,1.654417E-03,3.721129E-04
2.055152E+04,2.000000E+18,1.408697E-03,2.914506E-04
2.060148E+04,2.000000E+18,1.033219E-03,2.337659E-04
2.065291E+04,2.000000E+18,1.577949E-03,3.482114E-04
2.069463E+04,2.000000E+18,1.427038E-03,3.243050E-04
2.072813E+04,2.000000E+18,2.108926E-03,4.614895E-04
2.075571E+04,2.000000E+18,1.545862E-03,3.387484E-04
2.078929E+04,2.000000E+18,1.004444E-03,2.255890E-04
2.082978E+04,2.000000E+18,4.373856E-04,9.852185E-05
2.086776E+04,2.000000E+18,3.928939E-04,8.837004E-05
2.090901E+04,2.000000E+18,3.971641E-04,8.946190E-05
2.095222E+04,2.000000E+18,7.033114E-04,1.505462E-04
2.098686E+04,2.000000E+18,7.499411E-04,1.681832E-04
2.103056E+04,2.000000E+18,1.308478E-03,2.875331E-04
2.106308E+04,2.000000E+18,2.139788E-03,4.834131E-04
2.109559E+04,2.000000E+18,3.817345E-03,8.203963E-04
2.112499E+04,2.000000E+18,4.325358E-03,9.233956E-04
2.116135E+04,2.000000E+18,2.005844E-03,4.305054E-04
2.119560E+04,2.000000E+18,1.676874E-03,3.777187E-04
2.123688E+04,2.000000E+18,1.397671E-03,3.062750E-04
2.127896E+04,2.000000E+18,1.356229E-03,3.068470E-04
2.132911E+04,2.000000E+18,1.629342E-03,3.680952E-04
2.136885E+04,2.000000E+18,3.342092E-03,7.495039E-04
2.140370E+04,2.000000E+18,3.015611E-03,6.772788E-04
2.143932E+04,2.000000E+18,3.525496E-03,7.576740E-04
2.147794E+04,2.000000E+18,1.833565E-03,4.046189E-04
2.151666E+04,2.000000E+18,1.152327E-03,2.595637E-04
2.156172E+04,2.000000E+18,5.514165E-04,1.186653E-04
2.161154E+04,2.000000E+18,7.836671E-04,1.726916E-04
2.166459E+04,2.000000E+18,1.268048E-03,2.856300E-04
2.171561E+04,2.000000E+18,1.602953E-03,3.637432E-04
2.176626E+04,2.000000E+18,1.570464E-03,3.547936E-04
2.179948E+04,2.000000E+18,1.674057E-03,3.776396E-04
2.183885E+04,2.000000E+18,1.635452E-03,3.667696E-04
2.187809E+04,2.000000E+18,1.360801E-03,3.069743E-04
2.194072E+04,2.000000E+18,2.228803E-03,4.918375E-04
2.197976E+04,2.000000E+18,3.178462E-03,7.159539E-04
2.202740E+04,2.000000E+18,3.966700E-03,8.468279E-04
2.205924E+04,2.000000E+18,3.910139E-03,8.820629E-04
2.211127E+04,2.000000E+18,2.697616E-03,6.094358E-04
2.215615E+04,2.000000E+18,1.781819E-03,4.025422E-04
2.220208E+04,2.000000E+18,7.870813E-04,1.729581E-04
2.224240E+04,2.000000E+18,7.126004E-04,1.602787E-04
2.229628E+04,2.000000E+18,6.176178E-04,1.362918E-04
2.233881E+04,2.000000E+18,1.321643E-03,2.990219E-04
2.237730E+04,2.000000E+18,1.534282E-03,3.466193E-04
2.242378E+04,2.000000E+18,2.050001E-03,4.399826E-04
2.247445E+04,2.000000E+18,2.397450E-03,5.424236E-04
2.252600E+04,2.000000E+18,3.572850E-03,6.801720E-04
2.576435E+04,2.000000E+18,2.225275E-03,4.983368E-04
2.579162E+04,2.000000E+18,2.986132E-03,6.525628E-04
2.582465E+04,2.000000E+18,2.691380E-03,6.036283E-04
2.585895E+04,2.000000E+18,2.458113E-03,5.379468E-04
2.590302E+04,2.000000E+18,1.276192E-03,2.762431E-04
2.594073E+04,2.000000E+18,9.352298E-04,2.113508E-04
2.598862E+04,2.000000E+18,9.023523E-04,2.033023E-04
2.604291E+04,2.000000E+18,1.744495E-03,3.918507E-04
2.608791E+04,2.000000E+18,1.528667E-03,3.475749E-04
2.613167E+04,2.000000E+18,1.864057E-03,4.206148E-04
2.618622E+04,2.000000E+18,1.010449E-03,2.230561E-04
2.624587E+04,2.000000E+18,7.812593E-04,1.765553E-04
2.628336E+04,2.000000E+18,1.060610E-03,2.382355E-04
2.632147E+04,2.000000E+18,7.376720E-04,1.659477E-04
2.635743E+04,2.000000E+18,7.046531E-04,1.544322E-04
2.640722E+04,2.000000E+18,7.905048E-04,1.429507E-04
5.614674E+04,2.000000E+18,3.261716E-04,7.455469E-05
5.623462E+04,2.000000E+18,4.391660E-04,9.896895E-05
5.631009E+04,2.000000E+18,4.006695E-04,9.015241E-05
5.638180E+04,2.000000E+18,3.135865E-04,7.089062E-05
5.648673E+04,2.000000E+18,2.730009E-04,6.142644E-05
5.657336E+04,2.000000E+18,6.491833E-04,1.456141E-04
5.664582E+04,2.000000E+18,8.228311E-04,1.857210E-04
5.677080E+04,2.000000E+18,5.350356E-04,1.234710E-04
5.690233E+04,2.000000E+18,6.694306E-04,1.109853E-04
6.207993E+04,2.000000E+18,4.707464E-04,1.064707E-04
6.213484E+04,2.000000E+18,7.882023E-04,1.779792E-04
6.219075E+04,2.000000E+18,4.536541E-04,1.029425E-04
6.227550E+04,2.000000E+18,5.649329E-04,1.269405E-04
6.234921E+04,2.000000E+18,6.850713E-04,1.539356E-04
6.241340E+04,2.000000E+18,8.227490E-04,1.857801E-04
6.247809E+04,2.000000E+18,5.048726E-04,1.136302E-04
6.255293E+04,2.000000E+18,3.566620E-04,8.040407E-05
6.262803E+04,2.000000E+18,3.585847E-04,8.110268E-05
6.269352E+04,2.000000E+18,4.158045E-04,8.694648E-05
6.590719E+04,2.000000E+18,7.364124E-04,1.646669E-04
6.598874E+04,2.000000E+18,3.075005E-04,6.742090E-05
6.608346E+04,2.000000E+18,3.444845E-04,7.756818E-05
6.617071E+04,2.000000E+18,2.566584E-04,5.779222E-05
6.625896E+04,2.000000E+18,2.782946E-04,6.278959E-05
6.635775E+04,2.000000E+18,3.089767E-04,6.985212E-05
6.647785E+04,2.000000E+18,3.341507E-04,7.554339E-05
6.663316E+04,2.000000E+18,4.406601E-04,7.193559E-05
7.170678E+04,2.000000E+18,2.169625E-04,4.900841E-05
7.178112E+04,2.000000E+18,2.284305E-04,5.142426E-05
7.186123E+04,2.000000E+18,4.625803E-04,1.039018E-04
7.192115E+04,2.000000E+18,4.775554E-04,1.077504E-04
7.200640E+04,2.000000E+18,5.250010E-04,1.179223E-04
7.208939E+04,2.000000E+18,3.198200E-04,7.183585E-05
7.217076E+04,2.000000E+18,3.428164E-04,7.700118E-05
7.223734E+04,2.000000E+18,5.343164E-04,1.170972E-04
7.231029E+04,2.000000E+18,4.089831E-04,9.227844E-05
7.240712E+04,2.000000E+18,3.124598E-04,6.899403E-05
7.249153E+04,2.000000E+18,3.017821E-04,6.634980E-05
7.256378E+04,2.000000E+18,3.402862E-04,7.643285E-05
7.262408E+04,2.000000E+18,3.358529E-04,7.535225E-05
7.270156E+04,2.000000E+18,2.291430E-04,5.129539E-05
7.276996E+04,2.000000E+18,2.595682E-04,5.682433E-05
7.284560E+04,2.000000E+18,2.598638E-04,5.585827E-05
7.381698E+04,2.000000E+18,4.687807E-04,1.029348E-04
7.389793E+04,2.000000E+18,5.430484E-04,1.193667E-04
7.397552E+04,2.000000E+18,3.330455E-04,7.504142E-05
7.406127E+04,2.000000E+18,2.148942E-04,4.863247E-05
7.414539E+04,2.000000E+18,1.848469E-04,4.160399E-05
7.742020E+04,2.000000E+18,4.330213E-04,9.744327E-05
7.751722E+04,2.000000E+18,2.275041E-04,5.196777E-05
7.764071E+04,2.000000E+18,3.154669E-04,7.114094E-05
7.778671E+04,2.000000E+18,3.817987E-04,6.431154E-05
1.481720E+05,2.000000E+18,1.031138E-04,2.338418E-05
1.482974E+05,2.000000E+18,1.133043E-04,2.240635E-05
1.520066E+05,2.000000E+18,7.882311E-05,1.781636E-05
1.521737E+05,2.000000E+18,8.815271E-05,1.988204E-05
1.522932E+05,2.000000E+18,1.401329E-04,3.150353E-05
1.524575E+05,2.000000E+18,1.633190E-04,3.615585E-05
1.526482E+05,2.000000E+18,2.922189E-04,4.834866E-05
1.577562E+05,2.000000E+18,7.057692E-05,1.597166E-05
1.579199E+05,2.000000E+18,9.181532E-05,2.075520E-05
1.580492E+05,2.000000E+18,1.020507E-04,2.301856E-05
1.581748E+05,2.000000E+18,1.282141E-04,2.876296E-05
1.582891E+05,2.000000E+18,1.618023E-04,3.633704E-05
1.584288E+05,2.000000E+18,1.068450E-04,2.399518E-05
1.585686E+05,2.000000E+18,1.070437E-04,2.406596E-05
1.586859E+05,2.000000E+18,1.293413E-04,2.927013E-05
1.587969E+05,2.000000E+18,1.241464E-04,2.800248E-05
1.589256E+05,2.000000E+18,9.553866E-05,2.028393E-05
1.596340E+05,2.000000E+18,5.187078E-05,1.182754E-05
1.597680E+05,2.000000E+18,4.113158E-05,9.287169E-06
1.598732E+05,2.000000E+18,4.420766E-05,9.949321E-06
1.600027E+05,2.000000E+18,3.660661E-05,8.274453E-06
1.601454E+05,2.000000E+18,5.002659E-05,1.124675E-05
1.636103E+05,2.000000E+18,1.190310E-04,2.684901E-05
1.637559E+05,2.000000E+18,2.114948E-04,4.765334E-05
1.638433E+05,2.000000E+18,1.897189E-04,4.256087E-05
1.639660E+05,2.000000E+18,1.482471E-04,3.251733E-05
1.641658E+05,2.000000E+18,1.676785E-04,3.810302E-05
1.642958E+05,2.000000E+18,1.816510E-04,4.097378E-05
1.644369E+05,2.000000E+18,1.835994E-04,4.127592E-05
1.645957E+05,2.000000E+18,1.959643E-04,4.419404E-05
1.647731E+05,2.000000E+18,1.030810E-04,2.327456E-05
1.649105E+05,2.000000E+18,1.305414E-04,2.928520E-05
1.650429E+05,2.000000E+18,1.280203E-04,2.897171E-05
1.651555E+05,2.000000E+18,1.810349E-04,4.070127E-05
1.652970E+05,2.000000E+18,1.105691E-04,2.232683E-05
2.282687E+05,2.000000E+18,5.056184E-05,1.142908E-05
2.284226E+05,2.000000E+18,5.628928E-05,1.277937E-05
2.286014E+05,2.000000E+18,8.781894E-05,1.942268E-05
2.287471E+05,2.000000E+18,8.892102E-05,2.012175E-05
2.289700E+05,2.000000E+18,7.751574E-05,1.675611E-05
2.324473E+05,2.000000E+18,5.546974E-05,1.266998E-05
2.326232E+05,2.000000E+18,6.530421E-05,1.371446E-05
2.342178E+05,2.000000E+18,4.806550E-05,1.090023E-05
2.344231E+05,2.000000E+18,6.361374E-05,1.436356E-05
2.345693E+05,2.000000E+18,5.722098E-05,1.289210E-05
2.347564E+05,2.000000E+18,6.472322E-05,1.467785E-05
2.381489E+05,2.000000E+18,1.318278E-04,2.985988E-05
2.383268E+05,2.000000E+18,7.681841E-05,1.957479E-05
2.384942E+05,2.000000E+18,7.751903E-05,2.033081E-05
2.391693E+05,2.000000E+18,1.075810E-04,1.617096E-05
2.501786E+05,2.000000E+18,6.482027E-05,1.702262E-05
2.503471E+05,2.000000E+18,6.365409E-05,1.666458E-05
2.504869E+05,2.000000E+18,1.036738E-04,2.331577E-05
2.507132E+05,2.000000E+18,6.056907E-05,1.238632E-05
2.559802E+05,2.000000E+18,4.342862E-05,1.137521E-05
2.561326E+05,2.000000E+18,6.680534E-05,1.499638E-05
2.563093E+05,2.000000E+18,6.668073E-05,1.467304E-05
2.730865E+05,2.000000E+18,2.956447E-05,6.648451E-06
2.733112E+05,2.000000E+18,2.407307E-05,5.061100E-06
2.906510E+05,2.000000E+18,3.931757E-05,8.869587E-06
2.909492E+05,2.000000E+18,2.294122E-05,5.968333E-06
2.910819E+05,2.000000E+18,3.387789E-05,8.543176E-06
2.913363E+05,2.000000E+18,3.403046E-05,8.845829E-06
2.915689E+05,2.000000E+18,3.402683E-05,6.272765E-06
2.963558E+05,2.000000E+18,7.796993E-05,1.755574E-05
2.966067E+05,2.000000E+18,5.359718E-05,1.400625E-05
2.968133E+05,2.000000E+18,1.364697E-04,3.068495E-05
2.970163E+05,2.000000E+18,1.034305E-04,2.527020E-05
2.973014E+05,2.000000E+18,1.348002E-04,2.567735E-05
3.303812E+05,2.000000E+18,4.422570E-05,1.154223E-05
3.309033E+05,2.000000E+18,4.554028E-05,9.852628E-06
3.474278E+05,2.000000E+18,2.080517E-05,5.481485E-06
3.477263E+05,2.000000E+18,2.337258E-05,6.176821E-06
3.479600E+05,2.000000E+18,3.393127E-05,8.822775E-06
3.481874E+05,2.000000E+18,3.417325E-05,8.966952E-06
3.483936E+05,2.000000E+18,5.335364E-05,1.201131E-05
3.486684E+05,2.000000E+18,2.798637E-05,6.353231E-06
3.543001E+05,2.000000E+18,2.346876E-05,6.015826E-06
3.763190E+05,2.000000E+18,9.549359E-05,2.487965E-05
3.765225E+05,2.000000E+18,1.402155E-04,3.161327E-05
3.767723E+05,2.000000E+18,6.589551E-05,1.730757E-05
3.769803E+05,2.000000E+18,1.084531E-04,2.825610E-05
3.772671E+05,2.000000E+18,6.697016E-05,1.746581E-05
3.774709E+05,2.000000E+18,1.073411E-04,2.796637E-05
3.777329E+05,2.000000E+18,7.691982E-05,1.895603E-05
3.823724E+05,2.000000E+18,7.506199E-05,1.950603E-05
3.827123E+05,2.000000E+18,3.300889E-05,8.714475E-06
3.830892E+05,2.000000E+18,7.169170E-05,1.616405E-05
4.228897E+05,2.000000E+18,6.588797E-05,1.726567E-05
4.232746E+05,2.000000E+18,6.490249E-05,1.268359E-05
4.284967E+05,2.000000E+18,4.791198E-05,1.260378E-05
4.288354E+05,2.000000E+18,5.191168E-05,9.599130E-06
4.333956E+05,2.000000E+18,3.422669E-05,8.923718E-06
4.336620E+05,2.000000E+18,3.241203E-05,8.489924E-06
4.341882E+05,2.000000E+18,1.998609E-05,3.966250E-06
4.392700E+05,2.000000E+18,5.077106E-05,1.335262E-05
4.395097E+05,2.000000E+18,6.720625E-05,1.769146E-05
4.398189E+05,2.000000E+18,6.436307E-05,1.586573E-05
4.451990E+05,2.000000E+18,6.108124E-05,1.604472E-05
4.454939E+05,2.000000E+18,8.806615E-05,2.291443E-05
4.458845E+05,2.000000E+18,7.227177E-05,1.554394E-05
5.426580E+05,2.000000E+18,5.187207E-05,1.352728E-05
5.430773E+05,2.000000E+18,3.490563E-05,7.535639E-06
5.486809E+05,2.000000E+18,3.170868E-05,5.968405E-06
5.782313E+05,2.000000E+18,3.694880E-05,9.701908E-06
5.784556E+05,2.000000E+18,3.428617E-05,8.966989E-06
5.788029E+05,2.000000E+18,1.988901E-05,4.777699E-06
5.826625E+05,2.000000E+18,5.196939E-05,1.351716E-05
5.830423E+05,2.000000E+18,5.847054E-05,1.524548E-05
5.835534E+05,2.000000E+18,4.438906E-05,8.740002E-06
6.173722E+05,2.000000E+18,5.173270E-05,1.359214E-05
6.179062E+05,2.000000E+18,8.202860E-05,2.130964E-05
6.183622E+05,2.000000E+18,8.200737E-05,1.807920E-05
7.217575E+05,2.000000E+18,1.205537E-05,3.210125E-06
7.265205E+05,2.000000E+18,2.280351E-05,5.949135E-06
7.271481E+05,2.000000E+18,1.240376E-05,2.382888E-06
7.324706E+05,2.000000E+18,3.318348E-05,8.657412E-06
7.330703E+05,2.000000E+18,2.405374E-05,4.537610E-06
7.845748E+05,2.000000E+18,2.849371E-05,7.582765E-06
7.894570E+05,2.000000E+18,4.481362E-05,1.172253E-05
7.924531E+05,2.000000E+18,3.231612E-05,6.229696E-06
1.176323E+06,2.000000E+18,2.115110E-05,3.369940E-06
1.185249E+06,2.000000E+18,2.637409E-05,5.990537E-06
1.329424E+06,2.000000E+18,9.942495E-06,2.093530E-06
1.336205E+06,2.000000E+18,1.033134E-05,1.907139E-06
1.398115E+06,2.000000E+18,2.147810E-05,4.593951E-06
1.403294E+06,2.000000E+18,3.245522E-05,8.520406E-06
1.404014E+06,2.000000E+18,1.811525E-05,4.529956E-06
1.553532E+06,2.000000E+18,1.574094E-05,3.658058E-06
1.560169E+06,2.000000E+18,1.336557E-05,2.655067E-06
1.782745E+06,2.000000E+18,1.793082E-05,3.975714E-06
1.788271E+06,2.000000E+18,2.058253E-05,4.897903E-06
