Times,TimeBnds,TimeBndsNeg,Fluxes,FluxErrs,FluxErrsNeg
109990.700,237.482,-133.599,3.55290650299934e-08,9.31085452631029e-09,-9.31085452631029e-09
110362.631,128.817,-134.45,4.3853615896625e-08,1.14801429734443e-08,-1.14801429734443e-08
110633.763,98.386,-142.315,4.35188238973383e-08,1.13925032731333e-08,-1.13925032731333e-08
110879.770,203.401,-147.621,2.77190657715907e-08,7.29533436040975e-09,-7.29533436040975e-09
111305.925,466.604,-222.754,3.3954368494227e-08,8.67861235510757e-09,-8.67861235510757e-09
115267.265,129.991,-165.871,5.73629160614524e-08,1.50559186170554e-08,-1.50559186170554e-08
115625.224,243.404,-227.968,3.73691049066605e-08,9.82624064599279e-09,-9.82624064599279e-09
116088.465,146.229,-219.837,5.10000363354231e-08,1.33368700173007e-08,-1.33368700173007e-08
116515.993,192.581,-281.299,4.03475723040052e-08,1.0642072118925e-08,-1.0642072118925e-08
117007.319,483.922,-298.744,4.50982572010912e-08,9.41839784966482e-09,-9.41839784966482e-09
122369.274,192.562,-518.528,6.66093818075183e-08,1.76122206182327e-08,-1.76122206182327e-08
122924.151,418.515,-362.316,7.63145932326141e-08,1.46923561563862e-08,-1.46923561563862e-08
128688.333,426.109,-362.399,3.67604445975984e-08,8.42153610988863e-09,-8.42153610988863e-09
134119.818,787.038,-1630.607,3.59853457264748e-08,7.65402375026011e-09,-7.65402375026011e-09
138969.782,1723.622,-774.856,4.51145573799394e-08,8.21131661222157e-09,-8.21131661222157e-09
144243.558,217.110,-258.54,2.66255895861542e-08,6.9585357156968e-09,-6.9585357156968e-09
144671.208,1806.443,-210.541,2.75697455435478e-08,7.17187730721639e-09,-7.17187730721639e-09
149917.148,104.068,-134.125,4.61063536163009e-08,1.20204180242464e-08,-1.20204180242464e-08
150354.536,203.242,-333.319,2.01424260279611e-08,5.28670001175015e-09,-5.28670001175015e-09
150823.606,243.155,-265.828,2.50848789721478e-08,6.058476277532e-09,-6.058476277532e-09
